Fetal stromal 1	Stromal 1	Fetal stromal 2	Stromal 2	Stromal 3	Transitional stromal	FDC	mLTo	Inflammatory fibroblast	Reticular fibroblast	Cycling stromal	Myofibroblast 1	Myofibroblast 2	SMC 1	SMC 2	Cycling SMC	Immature pericyte	Mature pericyte	Mesoderm 1	Mesoderm 2	Mesothelium
MAZ	0.115560383083809	0.167695374235257	0.0844009612879367	0.0940114812785523	0.0852051391575346	0.0301071287958119	0.00158072430258538	0.00396389611667136	0.0259341391511899	0.013399654413317	0.113761201118702	0.060561282864473	0.0265421607665483	0.0774653601572627	0.0316560888195488	0.0163834362560054	0.0908121489356101	0.0175033183021237	0.117648667850091	0.188264501454624	0.0156262768407891
MECOM	0.0924906589125716	0.135084292786172	0.0885565987545766	0.0885548973993547	0.0715491709693337	0.0510906592906073	0.00226604818870391	0.00486669300615827	0.0208713556121196	0.0131301569022904	0.059736617879244	0.0360973720800895	0.0195992828683333	0.0354032915258177	0.0212913612826557	0.00411519112989855	0.0549422422871197	0.0177072669842433	0.0877154789138246	0.134987703049208	0.0127805219194376
MEF2A	0.100060786051013	0.166721008583311	0.0813763044915657	0.0972916055153095	0.0848105024599707	0.0444163113420789	0.00168423382423044	0.00388396661077217	0.0226514255118268	0.0143361432007915	0.0761938605831183	0.0684852899176185	0.0340812704515006	0.110325561679566	0.0477365353872133	0.0188072888867169	0.0821168777283169	0.0291366294954364	0.097516987139469	0.168620284125433	0.0113423921524098
MEF2B	0.0889181661003772	0.196842872643078	0.0722525316305838	0.116424442731381	0.0826886666704653	0.0365161615003886	0.00172697109055853	0.00393884713454307	0.0327287919193986	0.0171754011366715	0.0895875473444887	0.0569127475378745	0.0364558765602289	0.0850023794863303	0.0380689556415131	0.0163406108237423	0.119669132812766	0.0419640237963331	0.101972602151961	0.146088585027252	0.0167702656754382
MEF2C	0.103824467662876	0.177738315166577	0.0800445759907997	0.104305114630855	0.0883919447840547	0.0330479817351729	0.00161170709949154	0.00433097815071137	0.0314396739311977	0.0148867574174779	0.104251500659094	0.0570081159833696	0.0286907406653238	0.07629420105361	0.0334310414856565	0.0150958407506714	0.114211937346369	0.0255986493985748	0.11419162980892	0.169091234094633	0.0175161267561337
MEF2D	0.101159377630396	0.193868840590021	0.0786289957824171	0.119805338041513	0.0820197313369561	0.0487277993084376	0.00202524643176749	0.00373141091709916	0.0288772379340916	0.0152010151589107	0.0625056225294358	0.0579246940898158	0.0341433146748411	0.0779198241533543	0.0364078323159653	0.0125745973092632	0.118845484491599	0.044188737687205	0.0770280833922834	0.149966605038051	0.0137839880531346
MEIS1	0.0522768417333169	0.0708441090390153	0.0202053069379728	0.0324762541363458	0.127003168910336	0.0160372197231309	0.000671825187933961	0.00142546444445979	0.00663775794188926	0.00771536858339172	0.100735612709912	0.0505286168104047	0.00997629396698752	0.0734166064521311	0.0422944768479527	0.0151027869151337	0.0376344950947514	0.00618613282818603	0.187965925171929	0.230951611203324	0.0178039701444336
MGA	0.119254118514317	0.1471337310247	0.109544258584952	0.0712457802455617	0.0749284640929371	0.0285830315565588	0.00142757221002876	0.00341731729072259	0.0170774132312491	0.0107747832597227	0.0846848068926255	0.069990023297713	0.0670518831622917	0.081254833139067	0.0256176604857349	0.0150079011330011	0.0540168965923218	0.0168343868494503	0.0583837003159673	0.18874216144273	0.00795503661985364
MIXL1	0.0509766469658333	0.028318805984433	0.0165469103194998	0.0225341852218711	0.146682537298116	0.0106018111559376	0.000353060408800121	0.00480072394667808	0.00230665355542869	0.00320280126346517	0.0637897706409543	0.0194808981453778	0.0109416563458028	0.0188597309569116	0.0147004293705862	0.00386043506093248	0.032158647441439	0.00513239479702743	0.0575777024841204	0.081194168830418	0.00443839266747315
MNX1	0.113847634405981	0.0530248338227196	0.0834637482759202	0.0369597422610245	0.019774287022201	0.0104053621203462	0.000880873649423797	0.00294306332064287	0.00723366674180714	0.00770225998166196	0.026237861452044	0.019041882377697	0.00899301803436148	0.0105234581642378	0.00386491690736757	0.000792597614134527	0.0532574919006431	0.00678957875498487	0.0217946566736849	0.0589941762594064	0.00298379907953239
MRPL2	0.0650732229500953	0.044184206340966	0.0366989546897044	0.0270710465302164	0.0686114283288014	0.0303476334479298	0.00250194197480624	0.00488498622714972	0.0194594649625354	0.0108119052530151	0.0263122109234992	0.0227151716438991	0.0119414271881427	0.00396337349702269	0.00710979965604508	0.000505083613845048	0.0658100028456561	0.0211440062284965	0.0183331412829151	0.0521262520595374	0.0179473077195969
MSX1	0.113549395691851	0.1736104109916	0.0857062316731748	0.0894626803676484	0.10481595161384	0.04391671718666	0.000935945383939596	0.00416790720450633	0.0334375241711793	0.0138612866753396	0.0843233387226013	0.0612954628583684	0.0248561556253764	0.0549136229086532	0.0340720922675013	0.00932890323145508	0.0913148561309071	0.0165185056113705	0.093129572734823	0.206238376431605	0.014993690583001
MSX2	0.0950839613596332	0.19309650098876	0.0786711963912394	0.15257474644529	0.0851911597480632	0.0430211822160333	0.00186632585036273	0.00448296528467795	0.0547931680498014	0.0170150664423345	0.0571152604616089	0.0472339273968991	0.0248223034960279	0.0647437928964856	0.0322422381541387	0.00997704719523562	0.108582562176675	0.0226776591416014	0.0743477327986356	0.142068504303729	0.0141184021120419
MXI1	0.112816025962506	0.165575271619972	0.0915495647853098	0.0972868137446677	0.0894563989030321	0.0366344331708892	0.00170773500539223	0.00442592827147303	0.0253776726738011	0.0136878211384205	0.0920415631109208	0.0582825378938739	0.02427390745916	0.0775369323485319	0.0326601195762938	0.0128767936672386	0.0927243696035354	0.025393635772277	0.119932430221869	0.190373145691978	0.0171018400355291
MYB	0.00525265793144158	0.00531106051013175	0.00468538301339794	0.00291615740253282	0.00769283745495031	0.00385296170433924	0.0185088571320033	-8.88178419700125e-16	0.00301863817389325	0.00859256372565032	0.0027022766779834	0.00319933825746488	0.00504570353788136	0.00117968712431038	0.00245565699645367	0.000103205291921427	0.00607436547003792	0.00660678404417758	0.00476255620941857	0.00377363107997675	0.000881127084330413
MYBL1	0.107215084315992	0.164771043550792	0.0861232210923579	0.0939079578881326	0.0727487408151066	0.0354506163730783	0.00201406052703945	0.00408989964327033	0.0241414012169088	0.0137748067009782	0.166070672219123	0.0530065755044744	0.0274197429247161	0.0650925902123788	0.024520079981887	0.0229465802172253	0.0903830435689298	0.0188680839949714	0.096080914559768	0.172654529298284	0.0146061129374546
MYBL2	0.0878814791892422	0.133962214627672	0.0632828468001153	0.0727040157671939	0.0868955943626984	0.0238045957461529	0.0013377134540814	0.00368427226716295	0.0251429526012971	0.0127082439951531	0.193258494605427	0.0491968298970091	0.0218237078012065	0.0809329258180405	0.0298983647433154	0.0274821943524057	0.0795204836510194	0.0138823410361955	0.148295610420474	0.168323450953765	0.0205664552111242
MYC	0.107616003679908	0.214401565632695	0.0838877715105082	0.11649151326645	0.0890547777829803	0.0543945691315988	0.00135373122507121	0.00478777113984219	0.0366236418146644	0.0170647214446636	0.0811697756007519	0.0554583489531063	0.0259357386212387	0.0596853116088706	0.0302659406355744	0.0104196763850318	0.0940431016423074	0.0196918132797153	0.0886767509548653	0.164412579516612	0.0159774542593698
MYCN	0.123065140147096	0.110444256670174	0.121084796899462	0.134141470350068	0.0437598793925297	0.0163818721000265	0.000577694930516959	0.00232875674526767	0.00865998678851554	0.00871545336343926	0.080296788535705	0.0440256720532427	0.0196639090809297	0.0373037543708411	0.0103564222243736	0.00820291286688346	0.0645659964900914	0.00711370349319573	0.0667302389352085	0.123589077253474	0.0225483951638838
MYF6	0.0494282735907263	0.0747240520345007	0.0211952002024631	0.0336158892420967	0.0527095077222575	0.0170629707177588	0.00147597984443226	0.00296322192040588	0.0100322402838893	0.0101969400859465	0.0358634754237245	0.0835004813321175	0.012071942683753	0.0264369094324048	0.0100262039593212	0.00342147856859853	0.0268078025660823	0.00721258633040001	0.0443150089247057	0.109706464295413	0.00627964791785707
NF1	0.106318915502776	0.171507359292608	0.0857272782723718	0.0807276292004508	0.0761909140549769	0.0623100870941351	0.00237252899933538	0.00451092571693168	0.0169992752331346	0.0136163451696392	0.0559472123652128	0.039929563973515	0.0268332284841786	0.0297192186452286	0.0198311071144841	0.00474797999391274	0.0594116363486283	0.013540909892807	0.0569335816414591	0.135326498277262	0.0138585670796212
NFATC1	0.109629344116173	0.212639178621539	0.0826204903812551	0.115430711513525	0.0930816283333333	0.0380890619058638	0.00136697064058189	0.00457885222133425	0.0441486536662106	0.0173110888940882	0.0788205790999319	0.0564144054652348	0.0261549223762684	0.0544057151267856	0.0304598804805905	0.00897321108882509	0.0908655910752905	0.015710227688033	0.0898115585618972	0.170142991638896	0.0127227541207819
NFATC4	0.105006074082216	0.161789016553743	0.076815917821635	0.0931980891668549	0.108829600719793	0.0327909210195078	0.000299678406216808	0.00406994655788417	0.0463214271652178	0.0134989270132247	0.0916234279752609	0.0609952157924488	0.0285347938176939	0.0467927748158418	0.0310559514103035	0.0083515564730372	0.0745625647448771	0.00737107705638007	0.0921376893792847	0.228635134138733	0.0138134312970312
NFE2	0.0859809016536903	0.130374229584044	0.0619105052048018	0.0727838020135595	0.062017664055487	0.0352445933739047	0.00129078046378561	0.00416265535567861	0.0232965359561409	0.0130966062074191	0.0457930775036063	0.0450908388096715	0.0196492164919932	0.0421992027285591	0.0185603516888619	0.00356854637452975	0.0630187572112997	0.0167576694765184	0.0784403360409714	0.114356907133981	0.00879310235634445
NFE2L1	0.102043856382873	0.189404422229948	0.0740722171392227	0.0966122932311236	0.0930804576266994	0.0572793976748396	0.00176887988501506	0.00400118540883787	0.0352725713044733	0.0151014055359069	0.0881822118932805	0.0597718763414307	0.0338724154002873	0.0709439164430906	0.0345631233299142	0.0132637616062425	0.0834259070161899	0.0207516553152214	0.103782669097895	0.179635915305461	0.0178394511863024
NFE2L2	0.109010300105571	0.231911805321981	0.0941249110804766	0.138240741226697	0.0792809577195653	0.0530647232803021	0.00175723308008702	0.004113717643495	0.0418376029547622	0.0180368201644439	0.0771814952502822	0.0507543844736378	0.0318501975407627	0.0497722146851984	0.0232284276253627	0.0079948944266115	0.0762313791767139	0.0163123235692859	0.0793617371555437	0.166122978835711	0.0143356308313447
NFE2L3	0.0413867390807858	0.231640060261855	0.0373097555951213	0.111481439005353	0.0334107295621323	0.0188639576593335	0.00986746373886305	0.0179063129977979	0.0541783169250216	0.0365716939707577	0.0168682791458277	0.0136885042522739	0.0408135879440642	0.0271678998530629	0.012159142765626	0.00224864762213084	0.0392829110216879	0.0100611357128035	0.0314450986091531	0.0469123903597207	0.00399564571822475
NFIA	0.0953369176603613	0.138258210549835	0.0561659386736394	0.0463744073974381	0.122813132630091	0.0451457538672976	0.00276119702353395	0.00539369402762147	0.0180552797901564	0.0157347730128395	0.104739980647216	0.0493098475147762	0.0131264898088246	0.0372590812942785	0.0239479150552818	0.00913015397427952	0.0703862772346112	0.00943306587239034	0.0850588597847305	0.240795827351581	0.0130941386089489
NFIB	0.105827307742991	0.148702218284987	0.0776709213464138	0.0675158407975835	0.136924471000446	0.0319036300761253	0.00116760846581176	0.00434836088578316	0.021064824024104	0.0106789338457854	0.114826743975265	0.0546051090411224	0.0193242589570521	0.0571614787708462	0.034618548634833	0.0124882611196998	0.073488707957838	0.00870139531070901	0.112134238758038	0.230823874422039	0.0162487950326382
NFIC	0.0966614808910674	0.247092779023297	0.073379751886288	0.117923999985111	0.0822064937747891	0.0691960992182729	0.00141828948764278	0.00312004166183366	0.0393959166540474	0.0189295318936047	0.0674331855018271	0.0618651478558323	0.0385285464183125	0.049009718490761	0.0284343188855217	0.00746997650849091	0.0498728919344222	0.0136213241010747	0.0568062493960011	0.189537540962661	0.0100848740130209
NFIL3	0.121088941685589	0.174970196833652	0.0894809397752395	0.101817727765779	0.0813833956967981	0.0340120054157026	0.00146793905676224	0.00437394965944016	0.0261895011805071	0.0139375352227613	0.0922423582225598	0.0648699555380831	0.0248627945844514	0.0749672470089121	0.0319041421449219	0.0134663384602411	0.0976945903153383	0.0199269074466316	0.101717277530793	0.179223363684236	0.0149363120507936
NFKB1	0.114580860644003	0.221107763901542	0.0937396840557457	0.121947746417782	0.0822091664873519	0.0554513927526127	0.00196426536674466	0.00535604007338919	0.0425446138059139	0.019565341260835	0.0763873325964746	0.0546210700015929	0.0276300935543212	0.051902620884116	0.0254970981993495	0.00861624084708468	0.0875314882678104	0.0190895926786804	0.0806054442084293	0.161021891889067	0.0130444824801774
NFKB2	0.107368678724129	0.243423669123507	0.0843254392672576	0.131192400306211	0.0786433782319194	0.0484598179652483	0.00261632773050491	0.00728177809521646	0.0435192249048876	0.0256907775780022	0.0666306053304302	0.0528090357261887	0.0281686347087321	0.0533699670316865	0.0257580196387183	0.00858582572322408	0.0888064143731724	0.019502062498826	0.0797445699753229	0.148427285728962	0.0136875931600888
NFYB	0.102006456581904	0.198085560262278	0.080332322661122	0.112187473037485	0.0864001150868219	0.0380986388636751	0.0017998584099016	0.00412222511758875	0.0315146088812077	0.0183914535912889	0.107317064991243	0.0543185300279752	0.0271661438938197	0.0621346459359547	0.0270094550427661	0.0137616763440268	0.0889866178173272	0.0163215790232926	0.109024895557499	0.172303038696016	0.0169237585695983
NFYC	0.103168134557546	0.156062801901479	0.081057125044197	0.0875473400240749	0.0957879407991049	0.0260554467730417	0.00126903563906533	0.00383099877149318	0.0244390191586455	0.0125907828212928	0.125634414145941	0.0549682502180812	0.0228406591236411	0.07432117577876	0.0342362156939066	0.0153312634070231	0.0785498582032613	0.0140768920927918	0.14236922827396	0.197568417886638	0.0208954612640739
NKX3-2	0.0436137593551292	0.0514369201920045	0.0396504449673926	0.0296094032171225	0.0295154365327536	0.00859277888456889	0.00210020892479323	0.00207275715796629	0.00932272735851869	0.007734993413127	0.0284223582294834	0.00964694406012112	0.00587751832880468	0.0291041019247402	0.0156607870857438	0.00300076688369511	0.0218838661200977	0.00732194184141977	0.186776044601538	0.0384550017343948	0.00585908967269488
NR1D1	0.076482968162974	0.161213490904311	0.127075802980335	0.240886968665965	0.0371820732329805	0.0406027746397948	0.00138623450098663	0.0020446631397284	0.0356158375028806	0.0135096829371885	0.0253422598613692	0.0429646796293517	0.0660288911248499	0.0611236432009316	0.0242251882276316	0.00667307177970644	0.0605937172673071	0.0235615590136499	0.0526379366920111	0.0571572205038864	0.00907272718223828
NR1H2	0.0924605483853376	0.235814912066448	0.0823272060985832	0.141112320698646	0.0768586202231916	0.0646092650068303	0.00201218184691376	0.00388392430283824	0.0529620333771676	0.0207671345593803	0.062630789868022	0.0462147336162433	0.035712012399559	0.0495235465192307	0.0238021153352616	0.00724571089070181	0.0860407952738765	0.0274476189468625	0.0856468884324817	0.147388860175664	0.0161572227117973
NR1H3	0.0930203029644791	0.282799558525475	0.0710231849636651	0.100731594041809	0.091757110055004	0.0981308921527855	0.00164146175688484	0.00490902632040757	0.0318829275023006	0.019184816200098	0.063242544672786	0.0429252420040296	0.0282392976641372	0.0367732668330443	0.0214198398976027	0.0052692505476063	0.0694883197594317	0.0162501331571899	0.0736933793322138	0.148487662158401	0.00957469235265407
NR1I3	0.0292056063425253	0.0276204015369252	0.0164934245309381	0.0151331107828282	0.0173584394713785	0.00702335587282321	0.00247097745355462	0.00257657198000261	0.00775654549004523	0.00756136340651581	0.0148838593280786	0.0186078534458484	0.00611003609642158	0.0188834562734379	0.0122222877534611	0.00277181430053841	0.0233662167092223	0.0124946255821226	0.0332899809399091	0.0354089283493524	0.00306448717088148
NR2C1	0.0847459177492339	0.0565620456657427	0.0914690036202968	0.0505658707767385	0.0713731809858419	0.0362085382342411	0.00275945206544792	0.00351768998777857	0.00670525786872223	0.00744110696327793	0.0698766600394739	0.0327669382949941	0.0104039049317978	0.029802155611803	0.0139911778708283	0.00474823064625896	0.0371499003010936	0.0109023971136836	0.0961330973658346	0.131586163356067	0.0220506299468729
NR2C2	0.115780455832202	0.200779193034478	0.0907090776812497	0.112486917349391	0.0877787813547202	0.0573717750102876	0.0016466638764816	0.0043124635009032	0.0327667029078246	0.0185140999761769	0.0644292076090911	0.057208986563384	0.0314538049705314	0.0501456131359623	0.0247135145357572	0.00640688211854357	0.0652004337780959	0.0187368021572812	0.0509433367393682	0.195427996229292	0.0105279217122823
NR2F1	0.0454775217220245	0.149859036601135	0.0133428745497329	0.0392603015978539	0.0413998871857884	0.00816291286256132	0.000982587095690546	0.00554357787433279	0.0172317160585184	0.011264759196126	0.0334447458029238	0.100674227051075	0.0214514890184044	0.00398424631813743	0.000992486009399274	0.000108149787015344	0.025774906402076	0.00106084326469924	0.0229195902684141	0.114521529413883	0.00949982166246255
NR2F6	0.0988829008443225	0.130736568618466	0.0802023320001242	0.0742899719040481	0.0664541664313389	0.0305918191384501	0.00199074794914911	0.00276595306928995	0.0224349105453511	0.0102044555639741	0.0428078157345054	0.0421795400165049	0.0196828690615259	0.0519057562980887	0.0310542842924009	0.00618363262373811	0.107596361537113	0.0176190653936195	0.0730108501060514	0.111220403323395	0.00847112971294273
NRF1	0.11341095763025	0.164153881247859	0.106583564805008	0.132740750974387	0.0704075109871627	0.0313888020735129	0.00118460555217403	0.00308532480265433	0.0216858277497829	0.0117183422859675	0.095760107525886	0.0648340007824009	0.0333346977631547	0.0788900858148749	0.0293350902776749	0.01537413607241	0.091103951336065	0.019892135101808	0.105804617418533	0.144258297918442	0.0125093220666329
NUP107	0.051894340857331	0.0487405624604449	0.0881824254060828	0.0630904729653732	0.100603681820767	0.0177421301825557	0.000557749594339851	0.00270928832785522	0.025207216555603	0.0120165832983762	0.0170164393641504	0.00742492268618078	0.0142004839010349	0.0070842527946976	0.00687371324523445	0.00080029468716758	0.0196045841872591	0.00527843352884005	0.0210042188661204	0.0271967130003621	0.0205835190316994
ODC1	0.102128439603925	0.0748427331374618	0.114041206803181	0.0943070988064388	0.0604659149169933	0.0168266344034915	0.000929160998301315	0.0021693426432341	0.013371514535485	0.00609505093622931	0.125549475151585	0.0528502213189092	0.0138573073655305	0.096711703689748	0.031324069516933	0.022886862423799	0.0685611549127222	0.0118698640899236	0.171782332707966	0.14043312486613	0.0231850130845935
OVOL2	0.0577979544812013	0.0427409178775784	0.0556159796393495	0.0631690085265902	0.0174494048277135	0.026215063209627	0.00139277539847382	0.00189108400936422	0.00520147263933046	0.00624315728767577	0.0155598794519962	0.0224228717540684	0.0190042837107511	0.0105794553881899	0.00423567211857112	0.00121341159349386	0.0180100109364459	0.01508731475187	0.0193697940619456	0.0415050096286986	0.00163776761999512
PATZ1	0.0977116561039054	0.180340139216836	0.063870357295113	0.102520626120192	0.0844214524727734	0.0508533352322861	0.00150176235700084	0.00400759234417036	0.0374756622600081	0.0144961061856765	0.0632165732388497	0.0503622172347811	0.0333757995963208	0.0807172518080124	0.0307455811998758	0.013759379713397	0.116896448655149	0.0232089385634804	0.0993041011291336	0.154502037339657	0.0083408943773553
PAX5	0.0951795421321215	0.248471788001052	0.0696522874011064	0.134585158591147	0.0800494351154474	0.0371843211212649	0.00439693393866525	0.00669782684476627	0.0344239088689385	0.0312435790832729	0.0764660614134257	0.0434957369235484	0.0339203367421199	0.0511071824459729	0.0215093417293605	0.00933156466943008	0.0861022793717293	0.0183611612006009	0.0943736905589307	0.145083541470865	0.0128647375909184
PAX8	0.0328309537715075	0.0150439671957915	0.00666521255214603	0.00216566188630585	0.0120253217144325	0.0443866233894054	8.80717598585878e-05	0.000204055320447094	0.0821138066411532	0.00785467105712401	0.00402215721330379	0.0400204387743183	0.00307828637823271	0.00430829854736259	0.00110209835845165	0.000480090554875745	0.0149580510607201	0.00228985304987972	0.00268056487792501	0.00751090046275293	0.0476931020941868
PAX9	0.0314291698008554	0.0433333360332737	0.0856391304403721	0.0328399362939252	0.0313798955699198	0.00755607997924634	0.00152427700515956	0.0015324658797693	0.00717160893233937	0.00947762283355413	0.0210770535295597	0.0270207030536853	0.0175418046071941	0.0271991112796486	0.0200012489569643	0.00475189464780346	0.0532786067057207	0.0172248869126643	0.0401603996437471	0.0443702655224727	0.00505799146394914
PBX1	0.0519180003960151	0.0911323657597065	0.0189078476109416	0.0297637136854138	0.114497234383066	0.0184349168140897	0.000781252371975794	0.00138456171707957	0.0101504113909184	0.00763414607757706	0.0974268559213854	0.0536289422330211	0.0101337633606258	0.0761885822952362	0.0449633907082504	0.0151643399984213	0.0310376872467456	0.00558994482005359	0.185206822108175	0.251016083667854	0.0154374561726235
PBX3	0.1126822134673	0.154058002503909	0.0804902002519748	0.0815419907751228	0.099175870721168	0.0295603696730878	0.00124657949279761	0.00395114491644344	0.0236756038478267	0.0123774684102732	0.111087733746288	0.0649287613348987	0.0233667002668045	0.0754035515197383	0.0342178391468114	0.0148008920365178	0.0807318334496883	0.0144677194369378	0.124774464785575	0.214458409690974	0.0160904137024235
PGR	0.0774676573790979	0.224263864819354	0.0606816255924195	0.0804443147771774	0.0460519624179575	0.0628727320232256	0.00385207484172756	0.00532123426627251	0.0269817602383442	0.0208488435415048	0.0319418382401263	0.0559470125050843	0.048950747447459	0.0954874793305887	0.0412346989263362	0.0169541102383394	0.0739488513711684	0.0589172650730585	0.0381131213462818	0.0880012645416487	0.00984425758899488
PHF8	0.0904045745934638	0.121203204146747	0.063020827993982	0.0896358283250959	0.0699085582185009	0.0184765312579639	0.00143102425698938	0.00225657802668033	0.0101959431077409	0.00943130478986687	0.0680764749044658	0.0360532390797281	0.0304273911743701	0.0562082790910357	0.0230128269569397	0.0099075976313926	0.047729310449398	0.0239109406546562	0.127449152833125	0.106336351775581	0.0113737290279737
PITX2	0.0920425202677385	0.162865592458778	0.0659977553963225	0.0817194640789299	0.103355084539475	0.0302062893303461	0.00123947531044877	0.00424736529878322	0.0241454490570199	0.0134704741072592	0.0909022828839903	0.0630832020722132	0.0211780440497195	0.0752329673629224	0.0393615410521591	0.0133994928125903	0.0940313668459435	0.0201063316820737	0.148251954096426	0.177991128479353	0.0208005315100699
PKNOX1	0.054767544826371	0.113380221426975	0.0686155721762198	0.199017758785297	0.0400493266909256	0.013892701778463	0.00413757913031099	0.00314437703733061	0.0284177182731191	0.0183657719239146	0.0255785034143874	0.0346628387215856	0.0387819263319461	0.0248148569154599	0.00827311238740969	0.00289892035451933	0.0474768224475087	0.0095669837628326	0.0397839440342451	0.0707708841680835	0.00458789603921128
PKNOX2	0.121096587829361	0.206074133858151	0.10607999265824	0.131260388492557	0.0575060964942464	0.040288634445467	0.000837771244134533	0.00370044192412144	0.0150309049354332	0.0110920172466246	0.0734319091881196	0.0541126594109954	0.022949198091743	0.0249114528987704	0.0107873539680423	0.00391248152270418	0.0497122137195799	0.00765492509417764	0.0568846604394353	0.189034165520342	0.00658484423756001
PLAG1	0.052327760340344	0.00814932391054646	0.0335195462336896	0.0103439608014765	0.0345159133386612	0.0063150698535841	0.000209128219878174	0.00237221458452863	0.0011637676129379	0.00145299379982344	0.0365851080880046	0.0208548695202345	0.00154674235278129	0.0315504360574932	0.0121156151458354	0.00525687484456416	0.0251890031399218	0.000623077105282421	0.0806634589411508	0.0885793171837063	0.00649559176532843
POLE3	0.102904024892745	0.187779321929535	0.0786778809616128	0.106732263734306	0.079731436353851	0.0351463909714775	0.00174799305870943	0.0039574363624858	0.0266473665056173	0.0157569702692485	0.145110816348381	0.0494016101325075	0.026546159953453	0.0576944823600796	0.0241783499414618	0.0165170769339548	0.0901445932333079	0.0167829156584638	0.111412582721177	0.170830407131208	0.0163394703301034
POLR2A	0.115953978688565	0.187158990408722	0.0879469094212225	0.100419201312371	0.0959216453123513	0.0495774702385398	0.00165245998830243	0.0041231204492902	0.0252859650173612	0.0141465837532672	0.0948092999545392	0.0563113092447792	0.024849637436863	0.0530373589521255	0.0253645070335384	0.0095858811488343	0.0879135569141946	0.0174636338657339	0.101726857091068	0.189452481528467	0.0140920498951941
POLR3A	0.0201277560298521	0.0317194147646291	0.0115103161742739	0.0220519066574506	0.0212556768846033	0.0170504941788432	0.00145040226290793	0.00228438479812376	0.00216123824413472	0.00759514445180576	0.0159097538825401	0.0277144513174483	0.0191765585359538	0.0132329246156495	0.00722059863147284	0.000331576828461078	0.00724354014922157	0.00637830964395025	0.0187591631106218	0.0453120893933018	0.00161674352259589
POU2AF1	0.00960224755508121	0.0474294760235886	0.00762811503781136	0.0378698130182742	0.00751891169921337	0.00557738403983721	0.0148713737962997	0.000723778453000534	0.0176582525152987	0.0264219245280287	0.00372955324296198	0.00370683018508922	0.0170576029138952	0.0541050758491475	0.0336646227929527	0.0114630009984693	0.0164724732543537	0.0080634147873655	0.00903757396361249	0.00695523701168987	0.0032643093394007
POU2F1	0.0545194214140045	0.08165197980456	0.0316865521262196	0.0246082869122917	0.0464173428696204	0.0490043282109962	0.00146158952871411	0.0016792800152029	0.0109859841102951	0.00814277931560714	0.0465974555930025	0.0532991234315853	0.0168716978491809	0.0789727639430723	0.0152165689999731	0.0159342528221497	0.0268747605901188	0.00738515953426389	0.0842205455886902	0.10435016931298	0.0136717234828877
POU2F2	0.0600310305496465	0.100759687490251	0.0557371354817529	0.05924521760598	0.0588060047861146	0.0470074403626137	0.0104881685225811	0.0119668629838452	0.105877062285354	0.03725401934513	0.0311612092838139	0.043943352339834	0.02025760811139	0.0229138302617146	0.00941127276356168	0.0031366481140277	0.0592104541698255	0.0122494915340264	0.0406569781952769	0.0914615443727118	0.00441445314179323
POU2F3	0.0464557880770697	0.076527672369654	0.0376794319855586	0.0427967133515121	0.0192895883106172	0.0123573823789841	0.00145247028258066	0.00181027461633632	0.00640611840470695	0.00692897211685006	0.0139032460346069	0.0211000741474803	0.0244636229388702	0.0123778741556314	0.00374902719819326	0.0012553846329052	0.0254621210922149	0.00533760187561672	0.0214451404850281	0.0657173988420605	0.00191262065904219
POU3F1	0.0975858489627847	0.0826177389140171	0.0954913675437621	0.0431072885392833	0.044528936564099	0.00963497528940438	0.00109908520097723	0.00302959359909594	0.00491643737788339	0.0059704278035887	0.0352088836207269	0.0437165562488625	0.00900928116264865	0.0311919475129814	0.0162260357335089	0.00351774164491847	0.108836742987585	0.00912008961297417	0.0329061397717649	0.0942980654685904	0.00690598265817155
POU3F2	0.0841125073389098	0.139626710579921	0.0415471522036399	0.0488187212584855	0.0792724327898865	0.0152019247020541	0.00131853395086023	0.00314091568183295	0.0217527899984369	0.0119502376550122	0.0847688466739137	0.0453045176852215	0.0166633236364875	0.0624920686106004	0.031600918421705	0.00990056384833604	0.0941043765441686	0.0102507040815175	0.149475836806305	0.134398237252107	0.012519752562229
POU5F1	0.0728327263221331	0.183969379348004	0.141727372249269	0.256851332747034	0.0676080614836879	0.0161047986384918	0.00107950172328408	0.00106682209864417	0.0127157226994178	0.00822166454907614	0.0558671033347344	0.018922972703175	0.0229804223370107	0.0165425344066213	0.0227546286481157	0.00361053004043987	0.033980352273527	0.00480788212725725	0.0802236350348756	0.0797075822031766	0.0141952032572403
POU5F1B	0.0861806535502354	0.103857945550733	0.0847369346446144	0.0463855823602294	0.0766427923961062	0.0373859516283445	0.000719598064625293	0.00263131401943251	0.0143060687939547	0.00760668302140988	0.0864137217432989	0.0380397948682802	0.0125711830042449	0.0494585120134362	0.0186514595265677	0.00904638171321892	0.0503768499416498	0.0100202466173088	0.135155961948145	0.194490161388163	0.0210433983847137
PPARA	0.0384921246285087	0.115170282439915	0.0273450160043908	0.0624797295891969	0.032412906290891	0.0282096268193522	0.00575102383661275	0.00298035214426318	0.0189531007218984	0.0222474097704463	0.0116162936949336	0.0162020091707402	0.0235346131896149	0.0294530624571556	0.0181788814913492	0.00170173093268022	0.152052199176515	0.0980589655695904	0.0249200960076024	0.0480249634144396	0.00296972526417982
