Goblet	Tuft	Paneth	M-like cell	Enteroendocrine	BEST4+ epithelial	DUOX2+ epithelial	Pediatric colonocyte	Adult colonocyte	Enterocyte	TA	Cycling TA	Fetal progenitor	Fetal cycling TA	Fetal colonocyte	Fetal enterocyte
REST	0.119563286396015	0.0568488060652356	0.0106176730919847	0.00260138221489048	0.0356482509147398	0.0426523140538526	0.0323185793337581	0.100117258163609	0.0842825605772667	0.0496677642886952	0.288333575161078	0.0687644375812998	0.13933416857695	0.0568136276321061	0.068388455551359	0.106651604746787
RFX2	0.038334478245508	0.0219512325276248	0.015243159594538	0.00137514650723825	0.0216987848416819	0.0120577654797303	0.00580722267892941	0.0335028500823576	0.00768294018820981	0.0148627819397547	0.0409146960783155	0.00459271272793182	0.0520766730916752	0.014969860139635	0.0107314287019424	0.0232166531009158
RFX3	0.12827706575233	0.0859863349857648	0.0179356201667441	0.00265931760640403	0.105364849774284	0.0415196066195813	0.0207420566559241	0.143838482313101	0.0648969850893	0.0362413181527901	0.218841013070887	0.0283118213144412	0.0792596331621626	0.0214767673307036	0.0293979764235596	0.0950008629243915
RFX5	0.110431757194158	0.0224493299985201	0.0124954540115221	0.00553415311424788	0.0211953715605138	0.0370542128911591	0.0859970871094993	0.085347641717271	0.0469373537470871	0.14079468287619	0.249518201901821	0.12933626522864	0.0474306022344305	0.0136194657727542	0.0123272247246076	0.0465014025965447
RFX6	0.112034658782255	0.0582100422069879	0.0110805695884488	0.0023509031300265	0.0842861208478711	0.0368491649414918	0.0255774829135055	0.0949784619175187	0.0688917579118722	0.0378264262775596	0.237074549944588	0.080065034204439	0.17422457096645	0.0813076094715875	0.078176771639993	0.0977764343956194
RREB1	0.124644909151294	0.051149444204205	0.00998581521342368	0.00281297945984738	0.0270235046864753	0.0442027187740499	0.0453240825304394	0.109737706139825	0.1136649613619	0.0548875471905704	0.307027208854862	0.0683972351199951	0.11044597366329	0.0397346603282037	0.0538394806939388	0.100119879992797
RUNX1	0.12579926578672	0.204693232739798	0.0137069616359494	0.00346899711581772	0.0264011938438967	0.0411472392405821	0.0340638658204272	0.138631991103193	0.0851097543202951	0.0299203273575974	0.208967338243882	0.0361810824950829	0.0640559048044057	0.0229827374247005	0.0659895200802939	0.0702020922797373
RUNX3	0.0805897392882508	0.0566797355734107	0.0110648948103396	0.00739583265155064	0.0160291465060565	0.0324826066946908	0.0482630925108084	0.0690966824664344	0.0528729180562942	0.0784880384750614	0.219041491424451	0.0460290990310168	0.0231835451194103	0.00596814454713024	0.00301634917535754	0.03787215019107
RXRA	0.128162871529149	0.0425580052666334	0.00871574998501135	0.00323832129043433	0.0221275624116229	0.0487995936907417	0.0528356100970742	0.0997021759618383	0.168919118379615	0.0745921885016694	0.283803031870378	0.0729844031573407	0.0865586989804097	0.0278810113789748	0.0471786462671117	0.114294829805706
RXRB	0.0722210070383638	0.0253433632868262	0.00628680153310168	0.00351409636121591	0.0142500660656388	0.0249005864119072	0.0414945712692272	0.0996383270380442	0.16533131339254	0.0320906360917812	0.131389865737566	0.0128587044850723	0.0420010162780099	0.0103105115347195	0.0107924631418567	0.0278983598143204
SALL2	0.0120394943095851	0.0130952968631916	0.00231287718886652	0.00128009284645569	0.0993720241334547	0.0072854766304804	0.00438788823823777	0.0179283758391728	0.00711618048183826	0.00386027219013119	0.0162639945820877	0.00169038681641909	0.0312869588522688	0.0125318131642249	0.00316391345406641	0.00897721207547453
SETDB1	0.0268334610735368	0.0273222955695023	0.00787596593942774	0.0016532368047707	0.0201463683721492	0.0178988245301276	0.00935906743585613	0.0814080727218081	0.0188733294221809	0.0199829344759178	0.0681361770648751	0.0106447884598323	0.0551084266423725	0.0117982964370515	0.0144458106755718	0.0266754732477559
SF1	0.0900847353681352	0.0571594942163252	0.0128363678998659	0.00140428206417276	0.0382187660254683	0.0309882494839206	0.0145502876651162	0.110401181943937	0.0367865747933593	0.0382679354997395	0.202052606191375	0.0550061271080927	0.152622211916608	0.0656872478202551	0.083033018128722	0.0818514436286008
SIM2	0.0508027341514717	0.0300503468282961	0.00511104964485087	0.000640476853346783	0.0213234483354328	0.0246371284663682	0.0127905393678979	0.0508359722548699	0.0381439483765891	0.0443440894098071	0.0668985794586964	0.013435728365339	0.0375096920304088	0.00772662401017143	0.0158929476159145	0.0459479581249801
SIN3A	0.129371817293579	0.0606262550001249	0.0122430262087549	0.00266875374289477	0.0323021196262848	0.0370187104360366	0.0327334186438958	0.136749125385944	0.0857158483651023	0.0510511926117314	0.286971833242233	0.0684825560210708	0.11800422655693	0.0486858816655436	0.0541081577526553	0.0941537354705468
SMAD2	0.000884099624364088	0.0028428477548893	-8.88178419700125e-16	0	0.00101446352418266	0.0003845274865103	0	0.00203256651507422	0.000488262296546416	0.000417811278878077	0.00308239227161144	0.0001491999855191	0.000458611321572877	-8.88178419700125e-16	0.000241806890847407	0.00026616136623403
SNAI1	0.0282257932835481	0.025847468333834	0.00827652598911732	0.00599540948554034	0.0172840488106351	0.00637878559756844	0.00135816394465216	0.149490187212396	0.00194596638695654	0.0012155192913389	0.0260797905837723	0.00166486448160796	0.0106094252212038	0.00399133623789127	0.00810410519146487	0.00524044075690511
SNAI3	0.0121220626546863	0.0151586227428216	0.001830747217623	0	0.0108232022122329	0.00287985785860601	0.00392964900890935	0.0400345133269807	0.00175779885323502	0.00390186725542019	0.0174466371152103	0.00334806494466988	0.01556409266657	0.00543802797305737	0.00392880635553594	0.0125352628231765
SOD1	0.138321844164242	0.0311423899142969	0.00804331503443578	0.0038251726176397	0.018437663767815	0.0523547757234215	0.0626843668359016	0.0786964227833925	0.164097650887155	0.0619600620577816	0.319404626468556	0.121991878297544	0.0757167062173697	0.0319780369424987	0.0341487467711225	0.0606245882958684
SOX10	0.0702256667238327	0.0847955841003202	0.00833170542623052	0.00222972785552455	0.0254310322062169	0.0258673644597254	0.0172200489059241	0.0800767478896677	0.0620385283323804	0.0242547480482588	0.236844201860197	0.0166652289910429	0.0302632653878732	0.00745323795866448	0.00263007847522057	0.0310961775748537
SOX12	0.106026519401804	0.0673488057486166	0.0106631461276665	0.00380449559095686	0.0469399605317216	0.0309785496685261	0.0349836259850012	0.0820973423635671	0.0567958932578492	0.0307825845304902	0.215835182337233	0.0620326966924285	0.16698034782552	0.0632227659582603	0.0436253871003074	0.106833936323029
SOX13	0.0691658173481831	0.0796725688250381	0.00709631990282267	0.00127521626936555	0.00844230928427503	0.0648179815360947	0.00778022841370629	0.0996652694408493	0.0521373436592986	0.0247698167949507	0.0383783100778746	0.00437979854332982	0.0256248124930697	0.00449400625318253	0.0130642294876865	0.0414763194949123
SOX15	0.0344150616562162	0.0385007097617865	0.00574286797382595	0.0168228814311514	0.0182126696310635	0.0288451307521147	0.0402152174064014	0.0685239994560662	0.10264701093733	0.0276083526843783	0.0619616075928031	0.00996451172951007	0.044603082821611	0.0169882757835021	0.0287799255314922	0.04158646614332
SOX17	0.0781140944750202	0.0717632882931227	0.00968198953022703	0.0013686548867522	0.012692348671738	0.0269330631952261	0.0181526884106792	0.0995082574027125	0.0671349531168387	0.026579103860244	0.22826768914225	0.01675045041435	0.023692471490781	0.00569686941059555	0.00225892475545553	0.0286182467199875
SOX2	0.0995659097961277	0.0771657530714742	0.0111588359196644	0.00273166831068439	0.0413809793112544	0.02742924798989	0.017499807565274	0.098645127874381	0.0564087799141619	0.030295537328101	0.219169929857646	0.0198709037001495	0.065285646505684	0.0191826535803264	0.0135565247071862	0.0515110582299019
SOX4	0.135853101898394	0.0486275777539362	0.0113373373904303	0.00308699084875663	0.0357404728126715	0.0429515357096459	0.0386668213122726	0.102891199748762	0.0878923537766995	0.0493225649874819	0.301390064234044	0.0971048669074733	0.130630162663591	0.0570158517162809	0.070656685283818	0.0886905324737742
SOX5	0.062201386687791	0.0639866154122947	0.0134988987878325	0.00267024243614611	0.13730968666059	0.0316376554548283	0.0108297113494797	0.090395078939865	0.0237818889854504	0.01756268017468	0.12647484698039	0.0250798963002316	0.060622091892752	0.02086976283241	0.0220484749582198	0.0570955047742693
SOX7	0.0159476353410324	0.0156887965886361	0.00346375886034356	0.00375223869937191	0.0044815600210677	0.00658889813287078	0.0134331283759059	0.0226107922367987	0.0100288226939521	0.00631974347209874	0.0188541720403756	0.00227392700325968	0.00215942377924716	0.000757982610841479	0.00471175952142167	0.00252310696919356
SOX9	0.127125729683658	0.0827815897620782	0.028091782004265	0.00232032090240653	0.0161372692101401	0.0202183234660613	0.0371979024153365	0.180535487807589	0.0298328939545702	0.0391916359046344	0.16447970066977	0.0431806268845086	0.0402414334330631	0.0106569681203225	0.0186506929559842	0.0221663202762447
SP1	0.133925164968938	0.0454439878251558	0.00901880298502455	0.00337659611161489	0.024102200147526	0.0525884764770482	0.0649524350321726	0.101858516423408	0.16425915291222	0.060359015886038	0.276099956550077	0.066214916090069	0.0900412872792709	0.0307128891810355	0.0505432707690481	0.104894395596051
SP2	0.133099047765867	0.0702029097457614	0.00977161306993579	0.0055802893193686	0.0251442155774215	0.0513965467551567	0.071545675568143	0.10750268442272	0.151703612864847	0.050489416426716	0.280963529325156	0.0857325049494246	0.0676341231958308	0.028544785563732	0.0473069581714801	0.0632297120999432
SP3	0.106653088076158	0.0475330647463986	0.0078979160111704	0.00288532020387844	0.0324220103139581	0.0444058715836603	0.038280544124373	0.0983803747109921	0.121994412317178	0.0428169683478851	0.298262775588256	0.0687807882599373	0.123943829242638	0.0522172401104242	0.0790642338600235	0.094112606008412
SP4	0.106992993980111	0.0890887207835475	0.0105963054147885	0.00813766558958573	0.0398671407951481	0.094471261438471	0.0174654971072586	0.107929635300053	0.0551123517273686	0.0334235315481558	0.235302651579317	0.0327339033663404	0.0688852532243078	0.0197807158252794	0.0156684292023886	0.0585180153456007
SP6	0.121293317351078	0.0383045910036192	0.00645381302205161	0.0030434299078651	0.0227051364660992	0.0537436605130543	0.0601151085103497	0.0929413406396046	0.151113015645637	0.0606371276672872	0.260367480045408	0.0726265987309864	0.115039971733958	0.0481459501363208	0.0743818908129492	0.114003835607159
SPDEF	0.157976701721395	0.027579322355063	0.00927941720287695	0.00338025016951848	0.0252988632832104	0.0469673211110253	0.0530246980124155	0.0735928759807561	0.117722436064328	0.053954245938756	0.302485694614327	0.1113237641996	0.113075415665071	0.049479935914481	0.058135511141517	0.0928481122516631
SPI1	0.137588679301023	0.0458876872177065	0.0114605545702022	0.00538884223938108	0.0274594597176637	0.0469572860887507	0.0515514133573022	0.0960801358706435	0.115090655788217	0.0774768739450785	0.25726871454638	0.0791586989846557	0.107322645607197	0.0389762829149031	0.0508611368458745	0.144408709211894
SPIB	0.135986979666249	0.0352388016073485	0.00856204684802753	0.00434646698668772	0.0256370535363561	0.058115124735125	0.0538500531906323	0.0733694923848361	0.137087533911917	0.0616332741527366	0.296945842460267	0.101667088020249	0.108379829523606	0.0456056858562304	0.0635594354249034	0.0974698198616025
SREBF1	0.134581255239167	0.0428185253938529	0.00989116376766308	0.00306328659537913	0.0243702755758911	0.0443136617218481	0.0439877375556872	0.117592914333063	0.111094214057773	0.0565374056505223	0.313252741017697	0.0954922534045328	0.102514985298077	0.0425083732349646	0.0545944567922823	0.0940488801950689
SREBF2	0.139197547934278	0.0457987936928944	0.00909089480476488	0.00314570570978667	0.0253673506274986	0.0459647609799501	0.0483221367525918	0.105062948507358	0.13595841490338	0.0598788477969339	0.302718453384149	0.091554684721724	0.100091364548834	0.0385965706244322	0.0496099905291066	0.0929970573597062
SRF	0.156230576467972	0.0616239692291854	0.0127891933711227	0.00327793285814548	0.0351201941733938	0.0454923971111804	0.0432356291104045	0.136252437506441	0.0948312504229765	0.0445718177872699	0.269253229370231	0.0771002431285788	0.0584518136278356	0.0257295547631597	0.0696946834503466	0.0554405239036626
STAT1	0.139111310274606	0.0334027144230418	0.00902991038660983	0.00389767433367727	0.0227746754585756	0.0516384055763102	0.0649036532747403	0.0733347356909314	0.14586700996043	0.0663953204172471	0.308917226587309	0.101186021596657	0.0948740497034939	0.0380619136454144	0.0516535845173289	0.0892321910316175
STAT2	0.134211892237831	0.0501943821882366	0.0103679603944695	0.0039089628592397	0.0224107683152808	0.0488864096324075	0.0654057689062915	0.103464527039714	0.155928514825868	0.0765364440617636	0.29112896547788	0.0726181181742439	0.0734427085700408	0.0218655106816951	0.034914912987416	0.102396690181197
STAT3	0.129156908237407	0.0435232570745155	0.00966807000804193	0.00353491262523908	0.0276833827157329	0.0507147563785699	0.056269389195954	0.100161631859714	0.136494054670245	0.0677568664962744	0.274702743176493	0.0736421554744704	0.0964172771092882	0.0357124198092047	0.0668193217483842	0.130616231483602
STAT4	0.0899375576450505	0.0618116941792872	0.00928329097766589	0.00239201485873086	0.0311592160471428	0.0408416746094621	0.0611229893177019	0.0932572191339425	0.143263720593119	0.050592159405091	0.239562017107221	0.041034733574795	0.0538933150963983	0.0211940224716496	0.0577071549539309	0.0976137410838531
STAT5A	0.0932234910600312	0.088927665162701	0.0132415635061275	0.00791776620798379	0.014193985593548	0.0382962716004611	0.0628676545387485	0.121221280589677	0.0797536178052987	0.0606316596612955	0.308757382358969	0.104019896993296	0.0212942540276831	0.0056809295293454	0.0121141288746833	0.0250081458218704
STAT5B	0.108539586091661	0.0620555309421507	0.0118277407870282	0.00527312792767776	0.0208118970498771	0.0437518230383525	0.028726872625283	0.129917624347876	0.0966359306572874	0.0436991120787947	0.187976667640858	0.024252114711812	0.0498130702965648	0.00948173010360853	0.0185499276875424	0.0661621075339526
TAF1	0.12643575072362	0.0525058530790296	0.0111306252345621	0.00226513287764829	0.0391345056697988	0.0370205758112913	0.0264474359885992	0.105775875454452	0.0803189323534884	0.0403315532003418	0.269399970702055	0.071305654294866	0.133561790390471	0.059060395603347	0.0476677513213838	0.0721859265673802
TAF7	0.123780688433925	0.0394230314221407	0.00948363155385967	0.00310351617760574	0.0344194241992353	0.0453219385850604	0.0368654692507734	0.0785899073861888	0.0917999218134011	0.053025064205076	0.307041773736914	0.0893171977470201	0.142105324831081	0.0599258709745983	0.0753189410450078	0.107236993676994
TBP	0.0366625055349622	0.0381657150468645	0.00885507191600321	0.00144100275802106	0.0369757337539354	0.0428532423774575	0.008451321291988	0.0418652931916441	0.0253378854171539	0.0206237467218544	0.0657080120755933	0.00997971050529334	0.0574986484250827	0.0156808496408949	0.0130321132949848	0.0370115053771928
TBX1	0.0352044868383258	0.0321633345817192	0.0132787375110737	0.00213319165706527	0.0283701236872782	0.0202219521911658	0.00688336973569126	0.0682562355346971	0.0201516570647142	0.0113718514576308	0.0653884425680439	0.00913946333866245	0.0462837565222066	0.0112904445601354	0.0154856311029461	0.0232908189609574
TBX10	0.233876698411811	0.0162819359322982	0.00618885185160989	0.00291481405635152	0.0246787167361767	0.0462966440937952	0.0710471122904718	0.0288302045357829	0.0862499344185369	0.0341185602995737	0.256940051680177	0.107864232365887	0.121437856260102	0.0503683533934703	0.0552011219770561	0.0479478301787379
TBX18	0.00373671897096739	0.0394123859942493	0.00405333552818754	0	0.00808279329230133	0.00332980019172568	0.00466369905257724	0.0110661504008115	0.00289992158451791	0.00268957485832955	0.0110866237532138	0.00164260420568629	0.00536759850446999	0.00293557412252299	0.000878252806917446	0.00143683281871043
TBX3	0.0233495225840671	0.0144918525804733	0.0138365125455367	0.00189959815525453	0.0236482786504116	0.0133333645652677	0.00773757535875419	0.0346993269094203	0.0186826609794063	0.361278034255567	0.0181135651917493	0.011770915324629	0.0687392740507674	0.0196438125555192	0.00846743017801466	0.207903624814529
TBX6	0.0817435070136729	0.146718734622544	0.0138905174776786	0.00395677220052659	0.0370254294649163	0.0453973359309482	0.0137340088832042	0.128766924580512	0.0484065626550946	0.0192417016643666	0.102973409341552	0.0168531980516535	0.0679572872707388	0.0161598861833874	0.0204938748052388	0.0512271597242548
TCF12	0.115911840837889	0.0602062829280352	0.0113271252790531	0.00805787945256842	0.0263600693783791	0.0363928026501306	0.0424185292971403	0.0724979300333469	0.0687813799235446	0.0398034720012995	0.239882868553284	0.0736238048475734	0.0616737666180396	0.0188592450860994	0.0375902555376806	0.0332663844623214
TCF4	0.0725409451429956	0.07064697953678	0.00925462884382777	0.00131506325627673	0.0161961746344441	0.0245230893806089	0.0168544632633263	0.0846221512686575	0.0628401952319952	0.024571656135872	0.248660905434609	0.0163821790011742	0.0349399992624264	0.00855799501657539	0.00359553452074146	0.0332830811995443
TCF7	0.0985195489909392	0.0411969565143518	0.00857918233309563	0.0023154330866646	0.0325457341687692	0.0412886975578362	0.0267326385402603	0.0840499495580104	0.0665626338283283	0.0439470897188825	0.287748743073213	0.0810181476482329	0.148875484349026	0.0706644519521973	0.0957773286857553	0.0935286697451999
TCF7L1	0.0182050161990517	0.171776490474419	0.00768161223715291	0.000479911437330949	0.0156492670523175	0.0118379883274122	0.00414108650908607	0.0220470866364871	0.0107021994889201	0.00251953889289658	0.0237914338379038	0.00155870399646096	0.12967391501011	0.0320553452021335	0.0254804687609123	0.101962999521543
TCF7L2	0.112977333047388	0.0280574762350378	0.00669762713680422	0.00343223777675783	0.0212903890355809	0.0527805683600205	0.0621356643830699	0.0854352896245735	0.176830884697617	0.0634167633325665	0.212669884492025	0.0443609930082646	0.1084761908724	0.0371743147898265	0.0779811355084173	0.137138719373656
TEAD2	0.121616038937547	0.0487092634059757	0.0101299032998033	0.00299164972588717	0.0426973241527068	0.0453285231955343	0.0314989052303365	0.0912552007564134	0.0844323315761424	0.0368497116189769	0.281598268780269	0.103258181393437	0.164101720131076	0.0784720939129866	0.0670336197746929	0.0733787782490239
TEAD3	0.117718590983042	0.0447969702396803	0.00945116218653097	0.00189489499203499	0.0202280900830946	0.0376716982653492	0.04194760898091	0.102047483650997	0.111845147395384	0.0835300338662514	0.255556724965698	0.0751800161054011	0.0713047926140922	0.0190514399203134	0.0333840862080149	0.104488394471468
TEAD4	0.0220240191566543	0.0555757631243829	0.00483359437544373	0.000346528376881317	0.0120285072440622	0.00601651722908125	0.00237711474456903	0.0764995273588583	0.00414754483065427	0.00548851564945085	0.0426501939794292	0.00414277873366675	0.0118222252304708	0.00348757008092737	0.00258586349372136	0.00652788369402668
TEF	0.112869261656135	0.0313908272355568	0.00671013670697873	0.00188767157366954	0.0129532313615328	0.0507116796221198	0.046837641201582	0.125160875059479	0.231139912549598	0.0767794663987519	0.250881264519364	0.0565300141948197	0.023488863996325	0.00508110796898709	0.0135284901755868	0.0503980534871992
TFAP2A	0.044984771683394	0.0103376548425052	0.00287780924475955	0.00447690412749768	0.0119542523225624	0.0175731686938311	0.028410799275855	0.0350502535655487	0.0655461196338757	0.0177159344244313	0.0795100503887998	0.0144962883903205	0.0228774149023455	0.00525815636856553	0.00705380680967327	0.0215120120749943
TFAP2C	0.100152396858542	0.110419049875785	0.00973726948210751	0.00313045358520636	0.0291898751246749	0.0324351107835799	0.0338014660278197	0.105958780410734	0.0563593965668669	0.0261455390939054	0.250013058418154	0.0386686637599888	0.0845825315929469	0.0308694638248089	0.0413074337535192	0.0518159576245696
TFAP2E	0.0712218476247963	0.0521703198695104	0.00940528123233475	0.00331282972957847	0.0132023180034132	0.0229207018585313	0.0251132573821119	0.161431287023943	0.0478091217059664	0.0195591613339829	0.16411457119121	0.0169281065866811	0.0273356479934772	0.00765459715782868	0.00378849499009259	0.0169761509201348
TFAP4	0.0911121848251368	0.00607117997223261	0.00674148957522036	0.00212425223092949	0.0121708809859471	0.0458369609431785	0.0531261819028856	0.0286627647489649	0.112586618077452	0.0704062787412416	0.308371706855115	0.108510047471512	0.14830677881235	0.0602621522146823	0.0765746695407032	0.0446615701285733
TFCP2	0.0308488827721722	0.0141478460094167	0.00589562881641681	0.000704192305607476	0.00648504207390299	0.00899839930099566	0.0141539326256441	0.0167498320423252	0.00603431127111365	0.00973028567702161	0.0223284248632792	0.00479816561730384	0.00759343291745451	0.0021884343588181	0.00251493047546392	0.00633266211368411
TFDP1	0.129089806523166	0.030150890617867	0.00875550038468031	0.00298005746832064	0.0277903199841173	0.0407765706219141	0.0408738356330037	0.0763951511357298	0.091440931289047	0.0508477195187002	0.323048683513785	0.12605599412942	0.130103716473975	0.0653424392639848	0.0579040100397806	0.0863166514753207
TFEB	0.10651662811878	0.0323003630876981	0.00756548297241677	0.00257338055511735	0.0240828794777656	0.0428491650516184	0.0395027175921866	0.0769659428964424	0.12674342977384	0.0756310704001654	0.243613658626022	0.068135026148484	0.133579441538596	0.0447560746714015	0.064383730803783	0.206500275934968
TFEC	0.120370839269315	0.0286273121807237	0.00793707403518396	0.00296984547938683	0.0280577680446822	0.0454217514068807	0.043160922892104	0.0658081319307028	0.115050332613116	0.0646616747187764	0.285526247304353	0.095359344330089	0.139640742082108	0.0553684584178268	0.0691750469254928	0.140385886546324
TGIF1	0.13069560220575	0.0289589724820501	0.00908062012805688	0.00303019684335004	0.0324347045132095	0.0467428029796483	0.0414940861439029	0.0793601552483173	0.103033502367985	0.056591467270191	0.296393333968867	0.0995463950562097	0.123383434555091	0.054942086847112	0.0865493581976819	0.107364583763804
THAP1	0.0474316904553935	0.0294233711826815	0.0102091047470291	0.000393698109263707	0.213506038625004	0.00875505221604544	0.0122313045329754	0.111049681164471	0.0329416988077124	0.0241857632005441	0.0447829961409706	0.00813804943477614	0.025131893884217	0.00785028801260101	0.00380749463757257	0.021358233789344
THRB	0.11156708309483	0.0330509720461728	0.00802770493785987	0.00286192383072537	0.0281897135643823	0.0428773942087697	0.0395104975161421	0.0655898929678125	0.112223438711441	0.0694145680761982	0.256311928462239	0.0768206914690464	0.166655741132268	0.059854960266698	0.0688174624753287	0.163655271575083
TP53	0.129441176415308	0.0218025589298044	0.00894791764212366	0.00309960478910365	0.0263763709100839	0.0423613779204129	0.0421600958072834	0.0609656831404511	0.092018049319361	0.0568519175204057	0.33729393522158	0.116907323442476	0.126511294900515	0.0545188860561738	0.0591820341132023	0.0966858984054223
TP63	0.137731766452274	0.0148263276902276	0.00488809746740881	0.00341678148989599	0.018067050148416	0.0588869804585914	0.0681505812903183	0.0607863251691242	0.193437160638392	0.0563517211525909	0.287164649397405	0.0990249223358651	0.0585825067508529	0.0224996422549735	0.0554690600390398	0.106376246341893
TP73	0.0288720341949347	0.0363856844489877	0.0059501668803531	0.00144208314833982	0.0134987425497599	0.00983767987819117	0.00541863159055544	0.0407029456322757	0.00608200774873879	0.0147845484345895	0.0457372905024566	0.015895150513488	0.0225490535483162	0.00700357323417899	0.00624762715402039	0.0485358532438004
TRIM28	0.132605586477773	0.0421476460929064	0.0101656522883271	0.00287748437155888	0.030091545062915	0.0423580473265628	0.0386587547116569	0.0979286836644605	0.0926780414712379	0.051962872120743	0.307188712100102	0.0999610274219384	0.129355882328112	0.057735857012009	0.0644515254090614	0.0985289846781841
USF1	0.0694704949430337	0.0425549082103316	0.0100245935443835	0.00234071403331915	0.0159785248570318	0.0376409415624535	0.0235378023860291	0.110583009602005	0.215349948998384	0.144060952908575	0.13046362162323	0.0227086727929616	0.0724663252714961	0.0170538956872749	0.0436640294820132	0.1683236411108
USF2	0.0664243072101652	0.0169086868486705	0.00506696656953276	0.00285806994114624	0.0231680135325175	0.0404119044798089	0.0352377974269302	0.0205949398980925	0.075595595675723	0.0570013114892253	0.120911905516842	0.0487037384434866	0.0623274513488229	0.0232736817357877	0.0578168189105693	0.194103677144168
VDR	0.122995507681025	0.0154405550605381	0.006307590731915	0.00238535853935107	0.0168891636033356	0.0452332490366771	0.0487321767686312	0.0809371691295654	0.156281715701819	0.0961086060380404	0.317856328026919	0.0986650988876779	0.0586582752188356	0.0214540638217958	0.0494470393380171	0.0992950710464162
VEZF1	0.0379394218621788	0.0555529109231843	0.00889020839399002	0.00177746018290725	0.0881276647855866	0.0163401071581816	0.00556767654778789	0.0805854812001706	0.0171337912564042	0.0101821331386028	0.059277593050957	0.00987923103568977	0.0180242377372885	0.00622574944098564	0.00955623045011877	0.0200624493165327
WT1	0.107434311299603	0.0618802600667631	0.0113516443299191	0.0032852908047355	0.0400735221819346	0.0461605465392397	0.0210364420200846	0.140810490552323	0.070835175963471	0.0390126014330567	0.247475970575282	0.039535494387967	0.141278066022414	0.0504232260971942	0.0594301932756482	0.0879748715036671
XBP1	0.141881571512347	0.0305346084280561	0.00942374462862106	0.00327078779520129	0.0284970093562746	0.0475608457871343	0.0489262502434982	0.0772251163234048	0.116724949622483	0.0572311963282246	0.301437657800884	0.101159487349302	0.115660299390678	0.0490237543199079	0.0693117574551223	0.106374670746333
YBX1	0.130436755495232	0.0329456723603461	0.00888601268649447	0.00297591145942377	0.0299021006824286	0.0410626256759405	0.0403844743655732	0.080322486461142	0.0962805334343337	0.0515991194367359	0.313544180277246	0.117672408953603	0.131329064491995	0.0641629174626511	0.0634829728166632	0.0924086630159566
YY1	0.128302867686193	0.0389239235965222	0.00950282987396667	0.00294712588526436	0.0304347020143224	0.0436715688571626	0.038842910319449	0.0846783952508332	0.0959674599735728	0.0558860984350922	0.313458908460622	0.0939531362359809	0.12950800383206	0.0554520372606605	0.0688431550307838	0.106777062166677
YY2	0.0210263200330172	0.0596663077210026	0.00500403283157946	0	0.00893843373423353	0.0112276789264258	0.00484493780958917	0.030564431212796	0.00457274279816855	0.00830243054864888	0.0232391465385952	0.0032212543672846	0.0119700491772752	0.00427904007057567	0.00315893907688458	0.0107122591401104
ZBTB14	0.073749774862733	0.0546069263039664	0.0100631084852658	0.00395760983664695	0.0176283307276428	0.0260893828469363	0.0210547094094982	0.143128890690602	0.0656315231610952	0.0196070424865515	0.174201943032048	0.0308668521487292	0.0331981204390246	0.0154871376041452	0.0218474739479393	0.0359327133000045
ZBTB38	0.0470586066011172	0.0215001481936122	0.00673945781057361	0.000619459212806706	0.0203846263354711	0.0289076536532719	0.0170669043047081	0.0815432234657403	0.0619333515225154	0.0315238323207815	0.113917687056983	0.0144565738055263	0.0788746843055332	0.01798367012397	0.0420448050501241	0.170954694191846
ZBTB40	0.0785688662773203	0.0177754222079848	0.00822569578677812	0.00165866937352077	0.00712328169277532	0.0226068297516684	0.0217420026285454	0.0119870624241259	0.0710053726850736	0.0538235875904596	0.0592019098777695	0.0598927247230783	0.00817115882096608	0.00167488768719204	0.00200082278089708	0.0122768519718572
ZBTB6	0.124052368498104	0.0689207118761571	0.012304729495627	0.00212345414329185	0.0308780278718094	0.0426572810632541	0.0185324563379297	0.122434512865651	0.0720356433418495	0.0439490406228583	0.24896816077805	0.037062674550996	0.0544353648018863	0.0130137973824936	0.0256806087852331	0.0556703793843072
ZBTB7A	0.137029524406848	0.0411480115367596	0.00920182238712264	0.00317911376236057	0.0257593948638535	0.0490339113667934	0.0495807552528659	0.106608311889639	0.129792308992823	0.056984108290546	0.303896010101239	0.089027451663367	0.0942859310520326	0.0391892487377554	0.0654771793821184	0.094536531916637
ZBTB7B	0.0865443133047318	0.038549466746405	0.00792070366923803	0.00188546682823221	0.0104090621618327	0.0572462287323283	0.0500523524541573	0.128900132723319	0.230505932040415	0.126862820837651	0.133840516091202	0.0175467811273766	0.0296492074987889	0.00486845593594742	0.0135319855109507	0.0799000708042268
ZDHHC15	0.00946028568032675	0.00678291980847157	0.00548697381953434	0.00200026286956345	0.0151029045393378	0.00483853735897655	0.00437523567492704	0.0151602653317984	0.00737574571550936	0.0297915146780791	0.0188586241919375	0.00288394765240496	0.0266156906113403	0.0171231208973532	0.00337754155122294	0.0224924794997525
ZFHX3	0.039961774605526	0.454084678382112	0.00506408748607778	0.0065669078285252	0.0261432710093379	0.0140655597120386	0.00742705834267099	0.0526564806006783	0.0175111096082531	0.00619569566034406	0.0588599223107189	0.00545153531316278	0.0199640675492607	0.00498970679281918	0.0118155839511546	0.0238047349136312
